indoorHumid,indoorTemp,outsideHumid,outsideTemp,boxHumid,boxTemp,cpuTemp,cpuFreq,storageUsed,time
30.18,600.0,2.86,08:09:49
31.15,600.0,2.86,08:10:11
30.18,600.0,2.86,08:10:40
30.67,600.0,2.86,08:11:06
30.18,600.0,2.86,08:11:28
30.18,600.0,2.86,08:11:57
30.18,600.0,2.86,08:35:51
31.64,600.0,2.86,08:36:17
32.13,600.0,2.86,08:41:58
82.2,18.2,66.2,21.7,95.9,19.2,31.64,600.0,2.86,08:42:17
82.1,18.2,66.8,21.5,95.8,19.2,30.67,600.0,2.86,08:42:50
82.0,18.2,63.9,21.2,95.8,19.2,31.64,600.0,2.86,08:42:56
82.0,18.2,64.1,21.1,95.7,19.2,31.15,600.0,2.86,08:43:03
82.0,18.2,65.4,21.1,95.7,19.2,31.15,600.0,2.86,08:43:12
81.9,18.2,66.1,21.0,95.7,19.3,30.18,600.0,2.86,08:43:18
81.9,18.2,66.0,21.0,95.7,19.2,31.64,600.0,2.86,08:43:25
81.9,18.2,66.7,20.9,95.7,19.2,31.64,600.0,2.86,08:43:32
81.9,18.2,66.7,20.9,95.7,19.2,31.15,600.0,2.86,08:43:38
81.9,18.2,66.1,20.8,95.7,19.3,31.15,600.0,2.86,08:43:45
81.9,18.2,66.9,20.8,95.7,19.2,31.64,600.0,2.86,08:43:51
81.8,18.2,67.1,20.7,95.7,19.3,31.64,600.0,2.86,08:43:58
81.9,18.2,68.1,20.7,95.6,19.3,31.15,600.0,2.86,08:44:05
81.8,18.2,67.4,20.6,95.6,19.2,31.64,600.0,2.86,08:44:11
81.8,18.2,67.6,20.6,95.6,19.3,30.67,600.0,2.86,08:44:18
81.8,18.2,68.3,20.6,95.5,19.3,32.13,600.0,2.86,08:44:24
81.8,18.2,67.7,20.5,95.6,19.3,31.15,600.0,2.86,08:44:31
81.8,18.2,69.1,20.5,95.5,19.2,31.64,600.0,2.86,08:44:37
81.8,18.2,69.4,20.5,95.5,19.2,31.15,600.0,2.86,08:44:44
81.7,18.2,68.7,20.5,95.5,19.3,32.13,600.0,2.86,08:44:51
81.7,18.2,68.7,20.4,95.5,19.2,32.13,600.0,2.86,08:44:57
32.13,800.0,2.86,08:35:20
81.6,17.2,89.7,17.2,92.4,18.3,30.18,600.0,2.86,08:35:29
81.7,17.2,89.8,17.2,92.4,18.3,30.18,800.0,2.86,09:34:39
81.7,17.2,89.8,17.3,92.5,18.3,31.15,600.0,2.86,09:34:46
81.7,17.2,89.8,17.3,92.5,18.3,30.18,600.0,2.86,09:34:52
81.7,17.2,89.7,17.3,92.6,18.3,30.67,600.0,2.86,09:34:59
81.8,17.2,89.7,17.3,92.5,18.3,30.18,600.0,2.86,09:35:08
81.8,17.2,89.7,17.4,92.6,18.3,30.18,600.0,2.86,09:35:15
81.8,17.2,89.7,17.4,92.6,18.3,30.67,600.0,2.86,09:35:21
81.8,17.2,89.7,17.4,92.7,18.3,30.18,600.0,2.86,09:35:28
81.8,17.2,89.8,17.4,92.8,18.3,30.18,600.0,2.86,09:35:34
81.9,17.2,89.8,17.5,92.8,18.3,30.18,600.0,2.86,09:35:44
81.9,17.2,89.8,17.5,92.8,18.3,30.18,600.0,2.86,09:35:50
81.9,17.2,89.8,17.5,92.9,18.3,30.67,600.0,2.86,09:35:57
81.9,17.2,89.9,17.6,93.0,18.3,30.18,600.0,2.86,09:36:03
81.9,17.2,89.8,17.6,93.0,18.3,30.18,600.0,2.86,09:36:10
81.9,17.2,89.9,17.6,93.0,18.3,30.18,600.0,2.86,09:36:16
81.9,17.2,89.8,17.7,93.1,18.3,30.18,600.0,2.86,09:36:23
81.9,17.3,89.9,17.8,93.1,18.3,30.18,600.0,2.86,09:36:32
81.9,17.3,89.8,17.8,93.2,18.3,30.67,600.0,2.86,09:36:39
81.9,17.3,89.7,17.7,93.2,18.3,30.67,600.0,2.86,09:36:48
82.0,17.3,89.7,17.6,93.3,18.3,29.69,600.0,2.86,09:36:54
81.9,17.3,89.6,17.6,93.4,18.3,30.18,600.0,2.86,09:37:01
82.0,17.3,89.6,17.6,93.4,18.3,30.18,600.0,2.86,09:37:10
82.0,17.4,89.6,17.6,93.4,18.3,30.67,600.0,2.86,09:37:17
82.1,17.4,89.6,17.6,93.5,18.3,29.69,600.0,2.86,09:37:23
82.1,17.4,89.6,17.7,93.6,18.3,30.18,600.0,2.86,09:37:32
82.1,17.4,89.6,17.7,93.6,18.3,30.67,600.0,2.86,09:37:39
82.1,17.4,89.6,17.8,93.6,18.4,31.15,600.0,2.86,09:37:46
