indoorHumid,indoorTemp,outsideHumid,outsideTemp,boxHumid,boxTemp,cpuTemp,cpuFreq,storageUsed,time
71.7,11.5,58.4,10.4,63.2,12.3,29.69,600.0,2.85,00:00:05
71.8,11.5,59.0,10.4,63.2,12.3,29.21,600.0,2.85,00:00:19
71.7,11.5,59.1,10.5,63.1,12.3,28.72,600.0,2.85,00:00:26
71.7,11.5,59.2,10.5,63.2,12.3,29.21,600.0,2.85,00:00:42
71.7,11.5,58.9,10.5,63.1,12.3,29.69,600.0,2.85,00:00:52
71.7,11.5,58.8,10.5,63.2,12.3,29.21,600.0,2.85,00:01:06
71.7,11.5,58.7,10.5,63.2,12.3,29.69,600.0,2.85,00:01:15
71.7,11.5,59.1,10.5,63.2,12.3,29.21,600.0,2.85,00:01:24
71.7,11.5,59.0,10.5,63.2,12.3,29.69,600.0,2.85,00:01:31
71.7,11.5,58.7,10.5,63.2,12.3,29.69,600.0,2.85,00:01:37
71.7,11.5,58.7,10.6,63.2,12.3,30.67,600.0,2.85,00:01:44
71.7,11.5,58.7,10.5,63.2,12.3,30.18,600.0,2.85,00:01:53
71.7,11.5,59.0,10.5,63.2,12.2,29.69,600.0,2.85,00:01:59
71.7,11.5,59.2,10.6,63.2,12.3,29.69,600.0,2.85,00:02:06
71.7,11.5,59.0,10.5,63.2,12.3,30.18,600.0,2.85,00:02:15
71.7,11.5,58.7,10.6,63.2,12.3,28.72,600.0,2.85,00:02:22
71.7,11.5,58.5,10.6,63.2,12.2,29.69,600.0,2.85,00:02:28
71.7,11.5,58.4,10.6,63.2,12.2,29.21,600.0,2.85,00:02:35
71.7,11.5,58.4,10.6,63.2,12.3,29.21,600.0,2.85,00:02:41
71.7,11.5,58.4,10.6,63.2,12.2,29.69,600.0,2.85,00:02:48
71.7,11.5,58.4,10.6,63.2,12.2,30.18,600.0,2.85,00:02:55
71.7,11.5,58.3,10.6,63.2,12.2,29.21,600.0,2.85,00:03:01
71.7,11.5,58.5,10.6,63.2,12.2,29.69,600.0,2.85,00:03:08
71.7,11.5,58.4,10.6,63.2,12.2,29.21,600.0,2.85,00:03:14
71.7,11.5,58.5,10.6,63.2,12.2,29.21,600.0,2.85,00:03:21
71.7,11.5,58.4,10.6,63.3,12.2,29.69,600.0,2.85,00:03:28
71.7,11.5,58.4,10.6,63.2,12.2,29.69,600.0,2.85,00:03:34
71.7,11.5,58.4,10.6,63.2,12.2,29.21,600.0,2.85,00:03:41
71.8,11.5,58.5,10.6,63.2,12.2,29.69,600.0,2.85,00:03:47
71.7,11.5,58.6,10.6,63.2,12.2,29.69,600.0,2.85,00:03:54
71.7,11.5,58.5,10.6,63.2,12.2,30.18,600.0,2.85,00:04:00
71.8,11.5,58.6,10.6,63.2,12.2,29.21,600.0,2.85,00:04:07
71.7,11.5,58.7,10.6,63.2,12.2,29.69,600.0,2.85,00:04:14
71.7,11.5,58.7,10.6,63.2,12.2,29.69,600.0,2.85,00:04:20
71.7,11.5,59.0,10.6,63.2,12.2,29.21,600.0,2.85,00:04:27
71.7,11.5,59.1,10.6,63.2,12.2,29.69,600.0,2.85,00:04:33
71.7,11.5,59.1,10.6,63.2,12.2,29.69,600.0,2.85,00:04:40
71.7,11.5,59.0,10.6,63.2,12.2,30.18,600.0,2.85,00:04:49
71.8,11.5,59.1,10.5,63.2,12.2,29.69,600.0,2.85,00:04:56
71.7,11.5,59.3,10.6,63.2,12.2,29.21,600.0,2.85,00:05:02
71.7,11.5,59.3,10.6,63.2,12.2,29.21,600.0,2.85,00:05:09
71.7,11.5,59.0,10.6,63.2,12.2,29.69,600.0,2.85,00:05:15
71.7,11.5,59.0,10.6,63.2,12.2,29.21,600.0,2.85,00:05:22
71.8,11.5,59.2,10.5,63.2,12.2,29.69,600.0,2.85,00:05:29
71.8,11.5,59.1,10.6,63.2,12.2,30.18,600.0,2.85,00:05:35
71.7,11.5,59.4,10.6,63.2,12.2,30.18,600.0,2.85,00:05:42
71.7,11.4,59.4,10.6,63.2,12.2,30.18,600.0,2.85,00:05:48
71.7,11.5,59.5,10.6,63.3,12.2,28.72,600.0,2.85,00:05:55
71.7,11.4,59.4,10.5,63.2,12.2,30.18,600.0,2.85,00:06:02
71.7,11.5,59.4,10.6,63.2,12.2,28.72,600.0,2.85,00:06:13
71.7,11.5,59.3,10.6,63.2,12.2,29.21,600.0,2.85,00:06:20
71.7,11.4,59.1,10.5,63.3,12.2,29.21,600.0,2.85,00:06:29
71.7,11.4,59.0,10.5,63.3,12.2,29.21,600.0,2.85,00:06:38
71.7,11.4,59.3,10.6,63.3,12.2,29.69,600.0,2.85,00:06:47
71.7,11.5,59.5,10.5,63.3,12.2,29.69,600.0,2.85,00:06:54
71.7,11.4,59.3,10.5,63.2,12.2,29.21,600.0,2.85,00:07:00
71.7,11.4,59.1,10.5,63.3,12.2,29.69,600.0,2.85,00:07:07
71.7,11.5,59.4,10.5,63.3,12.1,29.21,600.0,2.85,00:07:13
71.7,11.4,59.4,10.5,63.3,12.2,29.21,600.0,2.85,00:07:30
71.7,11.4,59.6,10.5,63.3,12.2,30.18,600.0,2.85,00:07:37
71.7,11.4,59.6,10.5,63.2,12.2,29.21,600.0,2.85,00:07:46
71.7,11.4,59.8,10.5,63.3,12.2,29.69,600.0,2.85,00:07:52
71.7,11.4,59.8,10.5,63.3,12.2,29.69,600.0,2.85,00:08:09
71.7,11.4,59.8,10.5,63.3,12.2,29.69,600.0,2.85,00:08:21
71.7,11.4,59.8,10.6,63.3,12.1,29.69,600.0,2.85,00:08:27
71.7,11.4,59.8,10.6,63.3,12.1,29.21,600.0,2.85,00:08:37
