indoorHumid,indoorTemp,outsideHumid,outsideTemp,boxHumid,boxTemp,cpuTemp,cpuFreq,storageUsed,time
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:00:01
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:00:07
98.2,16.5,93.5,15.9,99.9,17.0,32.62,1800.0,2.88,00:00:14
98.2,16.5,93.5,15.9,99.9,17.0,31.15,600.0,2.88,00:00:21
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:00:32
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:00:39
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:00:45
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:00:52
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:00:59
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:01:05
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:01:12
98.2,16.5,93.5,15.9,99.9,17.0,31.15,600.0,2.88,00:01:18
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:01:25
98.2,16.5,93.5,15.9,99.9,17.0,31.15,600.0,2.88,00:01:34
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:01:41
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:01:47
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:01:54
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:02:00
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:02:07
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:02:19
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:02:25
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:02:34
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:02:41
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:02:53
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:03:07
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:03:16
98.2,16.5,93.5,15.9,99.9,17.0,31.15,600.0,2.88,00:03:25
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:03:32
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:03:43
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:03:52
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:03:59
98.2,16.5,93.5,15.9,99.9,17.0,31.15,600.0,2.88,00:04:06
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:04:15
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:04:26
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:04:33
98.2,16.5,93.5,15.9,99.9,17.0,31.15,600.0,2.88,00:04:42
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:04:51
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:04:58
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:05:04
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:05:11
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:05:18
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:05:24
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:05:31
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:05:37
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:05:44
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:05:51
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:05:57
98.2,16.5,93.5,15.9,99.9,17.0,33.1,600.0,2.88,00:06:06
98.2,16.5,93.5,15.9,99.9,17.0,33.1,600.0,2.88,00:06:13
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:06:20
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:06:26
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:06:33
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:06:39
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:06:46
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:06:52
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:06:59
98.2,16.5,93.5,15.9,99.9,17.0,33.59,600.0,2.88,00:07:06
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:07:12
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:07:19
98.2,16.5,93.5,15.9,99.9,17.0,32.62,600.0,2.88,00:07:25
98.2,16.5,93.5,15.9,99.9,17.0,33.1,600.0,2.88,00:07:32
98.2,16.5,93.5,15.9,99.9,17.0,31.64,600.0,2.88,00:07:39
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:07:45
98.2,16.5,93.5,15.9,99.9,17.0,32.13,600.0,2.88,00:07:52
