indoorHumid,indoorTemp,outsideHumid,outsideTemp,boxHumid,boxTemp,cpuTemp,cpuFreq,storageUsed,time
81.5,11.4,69.8,9.6,66.8,12.3,29.69,600.0,2.85,00:00:02
81.5,11.4,69.8,9.6,66.8,12.3,29.69,600.0,2.85,00:00:08
81.5,11.4,69.7,9.6,66.8,12.3,29.21,600.0,2.85,00:00:15
81.5,11.4,70.0,9.6,66.8,12.3,29.21,600.0,2.85,00:00:24
81.5,11.4,70.1,9.6,66.8,12.3,30.18,600.0,2.85,00:00:31
81.5,11.4,70.3,9.6,66.8,12.3,29.69,600.0,2.85,00:00:37
81.5,11.4,70.3,9.6,66.8,12.3,29.69,600.0,2.85,00:00:44
81.5,11.4,70.1,9.6,66.8,12.3,30.18,600.0,2.85,00:00:53
81.5,11.4,70.0,9.6,66.8,12.3,29.21,600.0,2.85,00:01:00
81.5,11.4,69.9,9.6,66.8,12.3,29.69,700.0,2.85,00:01:06
81.5,11.3,70.0,9.6,66.8,12.3,30.18,600.0,2.85,00:01:13
81.5,11.4,70.0,9.6,66.8,12.3,30.18,600.0,2.85,00:01:19
81.5,11.3,70.1,9.6,66.9,12.3,29.21,600.0,2.85,00:01:28
81.5,11.3,70.1,9.6,66.8,12.3,29.69,600.0,2.85,00:01:35
81.5,11.4,70.1,9.6,66.8,12.3,29.21,600.0,2.85,00:01:44
81.5,11.3,70.0,9.6,66.9,12.3,29.21,600.0,2.85,00:01:51
81.5,11.3,70.0,9.6,66.9,12.3,29.21,600.0,2.85,00:02:05
81.5,11.3,70.0,9.6,66.9,12.3,29.21,600.0,2.85,00:02:11
81.5,11.3,70.2,9.6,66.9,12.3,30.18,600.0,2.85,00:02:18
81.5,11.4,70.2,9.6,66.9,12.3,29.69,600.0,2.85,00:02:25
81.5,11.3,70.2,9.6,66.9,12.3,29.21,600.0,2.85,00:02:31
81.5,11.3,70.5,9.6,66.9,12.3,29.21,600.0,2.85,00:02:38
81.4,11.3,70.7,9.6,66.9,12.3,29.69,600.0,2.85,00:02:44
81.5,11.3,70.8,9.6,66.9,12.3,29.69,600.0,2.85,00:02:54
81.5,11.3,70.6,9.6,66.8,12.3,29.69,600.0,2.85,00:03:00
81.5,11.4,70.7,9.6,66.9,12.3,30.67,600.0,2.85,00:03:07
81.5,11.3,70.6,9.6,66.8,12.3,29.69,600.0,2.85,00:03:13
81.5,11.3,70.5,9.6,66.9,12.3,30.18,600.0,2.85,00:03:20
81.5,11.3,70.5,9.6,66.9,12.3,28.72,600.0,2.85,00:03:29
81.5,11.3,70.3,9.6,66.9,12.3,29.69,600.0,2.85,00:03:36
81.5,11.3,70.2,9.6,66.9,12.3,28.72,600.0,2.85,00:03:47
81.5,11.3,70.2,9.6,66.9,12.2,29.69,600.0,2.85,00:03:54
81.5,11.3,70.2,9.6,66.9,12.3,29.21,600.0,2.85,00:04:03
81.5,11.3,70.2,9.6,66.9,12.2,30.18,600.0,2.85,00:04:10
81.5,11.3,70.2,9.6,66.9,12.3,29.69,600.0,2.85,00:04:16
81.5,11.3,70.3,9.6,66.9,12.3,29.21,600.0,2.85,00:04:23
81.5,11.3,70.4,9.6,66.9,12.2,29.69,600.0,2.85,00:04:29
81.5,11.3,70.5,9.5,66.9,12.2,29.69,600.0,2.85,00:04:36
81.5,11.3,70.7,9.5,66.9,12.3,29.21,700.0,2.85,00:04:42
81.5,11.3,70.6,9.5,66.9,12.3,29.69,600.0,2.85,00:04:49
81.5,11.3,70.4,9.5,66.9,12.3,29.69,600.0,2.85,00:04:58
81.5,11.3,70.3,9.5,66.9,12.2,29.69,600.0,2.85,00:05:05
81.5,11.3,70.4,9.5,66.9,12.2,29.21,600.0,2.85,00:05:14
81.5,11.3,70.4,9.5,66.9,12.2,30.18,600.0,2.85,00:05:20
