indoorHumid,indoorTemp,outsideHumid,outsideTemp,boxHumid,boxTemp,cpuTemp,cpuFreq,storageUsed,time
70.5,17.6,70.3,14.7,76.4,19.7,31.15,600.0,2.91,10:46:11
70.6,17.6,70.2,14.7,76.4,19.7,30.67,600.0,2.91,10:46:23
70.5,17.6,69.8,14.8,76.3,19.7,29.69,600.0,2.91,10:46:32
70.5,17.6,70.0,14.8,76.2,19.8,30.18,600.0,2.91,10:46:41
70.6,17.6,70.1,14.8,76.2,19.8,30.67,600.0,2.91,10:46:50
70.6,17.6,70.0,14.8,76.2,19.8,30.67,600.0,2.91,10:46:59
70.6,17.6,69.8,14.7,76.1,19.8,30.67,600.0,2.91,10:47:08
70.5,17.6,69.4,14.7,76.1,19.8,30.67,600.0,2.91,10:47:15
70.5,17.6,69.6,14.7,76.1,19.9,31.15,600.0,2.91,10:47:21
70.5,17.6,69.7,14.7,76.1,19.9,30.18,600.0,2.91,10:47:28
70.5,17.7,69.2,14.6,76.1,19.9,30.67,600.0,2.91,10:47:34
70.5,17.7,68.6,14.6,76.1,19.9,30.18,600.0,2.91,10:47:41
70.5,17.7,69.2,14.6,76.0,19.9,29.69,600.0,2.91,10:47:48
70.5,17.7,69.2,14.6,76.0,19.9,30.67,600.0,2.91,10:47:54
70.5,17.7,69.5,14.6,76.0,19.9,30.67,600.0,2.91,10:48:01
70.5,17.7,69.5,14.6,76.0,19.9,31.15,600.0,2.91,10:48:07
70.5,17.8,69.5,14.6,75.9,19.9,30.67,600.0,2.91,10:48:14
70.5,17.8,69.5,14.6,75.9,19.9,31.15,600.0,2.91,10:48:21
70.5,17.8,70.0,14.6,75.9,20.0,31.64,600.0,2.91,10:48:27
70.4,17.8,70.5,14.6,75.9,20.0,31.15,600.0,2.91,10:48:36
70.4,17.8,70.7,14.6,75.9,20.0,30.18,600.0,2.91,10:48:43
70.4,17.8,70.1,14.7,75.9,20.0,30.67,600.0,2.91,10:48:49
70.4,17.8,70.4,14.7,75.8,20.0,30.67,600.0,2.91,10:48:56
70.4,17.8,70.0,14.7,75.8,20.0,30.67,600.0,2.91,10:49:03
70.4,17.8,70.3,14.7,75.8,20.0,31.64,600.0,2.91,10:49:09
70.4,17.8,70.7,14.7,75.8,20.0,29.69,600.0,2.91,10:49:16
70.4,17.8,70.0,14.7,75.8,20.0,31.15,600.0,2.91,10:49:22
70.4,17.8,69.9,14.7,75.7,20.0,30.18,600.0,2.91,10:49:29
70.4,17.8,69.9,14.7,75.7,20.0,30.18,600.0,2.91,10:49:36
70.4,17.8,70.5,14.8,75.7,20.0,31.15,600.0,2.91,10:49:42
70.4,17.8,70.3,14.8,75.7,20.0,31.64,600.0,2.91,10:49:49
70.4,17.8,69.6,14.8,75.7,20.0,31.15,600.0,2.91,10:49:55
70.4,17.8,68.7,14.8,75.6,20.0,31.15,600.0,2.91,10:50:02
70.4,17.9,68.4,14.9,75.6,20.0,31.15,600.0,2.91,10:50:11
70.4,17.9,69.2,14.9,75.6,20.1,30.67,600.0,2.91,10:50:20
70.4,17.9,70.3,14.9,75.5,20.1,30.18,600.0,2.91,10:50:29
70.4,18.0,69.1,15.0,75.5,20.1,30.67,600.0,2.91,10:50:38
70.5,18.0,69.0,15.0,75.5,20.1,31.15,600.0,2.91,10:50:47
70.5,18.0,69.8,15.0,75.5,20.1,30.67,600.0,2.91,10:50:57
70.5,18.0,69.8,15.1,75.5,20.2,30.18,600.0,2.91,10:51:06
70.5,18.0,69.8,15.1,75.5,20.2,29.69,600.0,2.91,10:51:15
70.5,18.0,69.4,15.2,75.4,20.2,30.67,600.0,2.91,10:51:21
70.6,18.0,69.4,15.2,75.4,20.2,30.67,600.0,2.91,10:51:28
70.6,18.0,69.2,15.2,75.4,20.2,29.69,600.0,2.91,10:51:35
70.6,18.0,69.3,15.3,75.3,20.3,31.15,600.0,2.91,10:51:41
70.6,18.0,68.8,15.3,75.3,20.3,30.18,600.0,2.91,10:51:48
70.6,18.0,69.1,15.3,75.2,20.3,31.15,600.0,2.91,10:51:59
70.6,18.0,70.0,15.3,75.2,20.3,31.15,600.0,2.91,10:52:09
70.6,18.1,70.3,15.4,75.2,20.3,31.15,600.0,2.91,10:52:15
70.6,18.1,69.7,15.4,75.2,20.3,31.15,600.0,2.91,10:52:22
70.7,18.1,69.3,15.4,75.1,20.3,30.67,600.0,2.91,10:52:28
70.6,18.1,68.4,15.4,75.2,20.3,31.15,600.0,2.91,10:52:35
70.6,18.1,68.7,15.4,75.1,20.3,30.18,600.0,2.91,10:52:46
70.6,18.1,68.4,15.4,75.1,20.3,31.15,600.0,2.91,10:52:56
70.6,18.2,67.9,15.4,75.0,20.4,31.64,600.0,2.91,10:53:02
70.6,18.1,67.6,15.4,75.1,20.4,30.67,600.0,2.91,10:53:09
