indoorHumid,indoorTemp,outsideHumid,outsideTemp,boxHumid,boxTemp,cpuTemp,cpuFreq,storageUsed,time
79.7,18.0,62.1,17.4,75.1,18.8,30.67,600.0,2.86,00:00:04
79.7,18.0,62.5,17.5,75.1,18.8,31.15,600.0,2.86,00:00:10
79.7,18.0,62.3,17.4,75.2,18.8,29.69,600.0,2.86,00:00:17
79.7,18.0,62.4,17.4,75.1,18.8,30.67,1800.0,2.86,00:00:28
79.7,18.0,62.4,17.4,75.2,18.8,29.69,600.0,2.86,00:00:37
79.7,18.0,62.1,17.4,75.2,18.8,30.18,600.0,2.86,00:00:44
79.7,18.0,62.2,17.4,75.2,18.8,29.69,600.0,2.86,00:00:51
79.7,18.0,62.3,17.4,75.1,18.8,30.18,600.0,2.86,00:00:57
79.7,18.0,62.5,17.4,75.1,18.8,29.69,600.0,2.86,00:01:04
79.7,18.0,62.6,17.4,75.1,18.8,30.18,600.0,2.86,00:01:10
79.7,18.0,62.5,17.4,75.2,18.8,32.13,600.0,2.86,00:01:17
79.7,18.0,62.1,17.3,75.2,18.8,30.67,600.0,2.86,00:01:24
79.7,18.0,62.1,17.4,75.2,18.8,30.18,600.0,2.86,00:01:33
79.7,18.0,62.2,17.3,75.1,18.8,30.67,600.0,2.86,00:01:39
79.7,18.0,62.2,17.3,75.2,18.8,29.69,600.0,2.86,00:01:46
79.7,18.0,62.3,17.3,75.2,18.8,30.18,600.0,2.86,00:01:52
79.7,18.0,62.3,17.3,75.2,18.8,31.15,600.0,2.86,00:01:59
79.7,18.0,62.6,17.2,75.2,18.8,30.18,600.0,2.86,00:02:06
79.8,18.0,62.5,17.2,75.2,18.8,30.18,600.0,2.86,00:02:20
79.7,18.0,62.4,17.2,75.2,18.7,30.67,600.0,2.86,00:02:31
79.8,18.0,62.5,17.2,75.2,18.7,31.15,600.0,2.86,00:02:38
79.8,18.0,62.5,17.2,75.1,18.7,30.18,600.0,2.86,00:02:47
79.8,18.0,62.4,17.2,75.1,18.8,30.18,600.0,2.86,00:02:56
79.8,18.0,62.6,17.2,75.2,18.8,29.21,600.0,2.86,00:03:03
79.8,18.0,62.4,17.2,75.2,18.7,30.18,600.0,2.86,00:03:09
79.8,18.0,61.8,17.2,75.2,18.8,30.18,600.0,2.86,00:03:16
79.8,18.0,62.6,17.2,75.1,18.8,30.18,600.0,2.86,00:03:25
79.8,18.0,62.8,17.2,75.2,18.8,29.69,600.0,2.86,00:03:42
79.8,18.0,62.7,17.2,75.1,18.7,30.67,600.0,2.86,00:03:53
79.8,18.0,62.5,17.1,75.1,18.8,30.67,600.0,2.86,00:04:00
79.8,18.0,62.4,17.1,75.2,18.7,30.67,600.0,2.86,00:04:07
79.8,18.0,62.2,17.1,75.2,18.7,29.21,600.0,2.86,00:04:13
79.8,18.0,62.1,17.1,75.2,18.7,30.18,600.0,2.86,00:04:22
79.8,18.0,62.5,17.0,75.2,18.7,30.67,600.0,2.86,00:04:29
79.8,18.0,62.5,17.0,75.2,18.8,31.15,600.0,2.86,00:04:38
79.8,18.0,62.4,17.0,75.2,18.7,30.18,600.0,2.86,00:04:47
79.8,18.0,62.4,17.0,75.2,18.7,29.69,600.0,2.86,00:05:01
79.8,18.0,62.4,17.0,75.2,18.7,30.67,600.0,2.86,00:05:08
79.8,18.0,62.6,17.0,75.2,18.7,30.67,600.0,2.86,00:05:15
79.8,18.0,63.1,17.0,75.2,18.8,30.18,600.0,2.86,00:05:21
79.8,18.0,63.2,17.0,75.2,18.7,30.18,600.0,2.86,00:05:38
79.7,18.0,63.2,17.0,75.2,18.8,29.69,600.0,2.86,00:05:47
79.8,18.0,63.2,17.0,75.2,18.7,30.67,600.0,2.86,00:05:59
79.8,18.0,63.3,17.0,75.2,18.7,30.18,600.0,2.86,00:06:08
79.8,18.0,63.3,17.0,75.2,18.7,31.15,600.0,2.86,00:06:17
79.8,18.0,63.0,17.0,75.2,18.8,29.21,600.0,2.86,00:06:23
79.8,18.0,63.2,17.0,75.2,18.7,30.67,600.0,2.86,00:06:30
79.8,18.0,63.0,16.9,75.2,18.7,30.18,600.0,2.86,00:06:37
79.8,18.0,62.9,16.9,75.2,18.7,30.18,600.0,2.86,00:06:43
79.8,18.0,63.1,16.9,75.2,18.7,30.18,600.0,2.86,00:06:50
79.8,18.0,63.2,16.9,75.2,18.7,29.69,600.0,2.86,00:06:56
79.8,18.0,63.2,16.9,75.2,18.7,31.15,600.0,2.86,00:07:03
79.8,18.0,63.2,16.9,75.2,18.7,30.67,600.0,2.86,00:07:15
79.8,18.0,62.7,16.9,75.2,18.7,31.15,600.0,2.86,00:07:21
79.8,18.0,62.9,16.9,75.2,18.7,30.67,600.0,2.86,00:07:28
79.8,18.0,62.6,16.9,75.2,18.7,30.67,600.0,2.86,00:07:37
79.8,18.0,62.7,16.9,75.2,18.7,30.18,600.0,2.86,00:07:54
79.8,18.0,62.6,16.9,75.2,18.7,31.15,600.0,2.86,00:08:00
79.8,18.0,62.5,16.9,75.2,18.7,29.69,600.0,2.86,00:08:12
79.8,18.0,62.4,16.9,75.2,18.7,30.18,600.0,2.86,00:08:18
79.8,18.0,62.7,16.8,75.2,18.7,29.69,600.0,2.86,00:08:25
79.8,18.0,62.7,16.8,75.2,18.7,29.69,600.0,2.86,00:08:32
79.8,18.0,62.9,16.9,75.2,18.7,31.15,600.0,2.86,00:08:38
79.8,18.0,62.6,16.9,75.2,18.7,30.67,600.0,2.86,00:08:45
79.8,18.0,62.4,16.9,75.2,18.7,30.18,600.0,2.86,00:08:51
79.8,18.0,62.5,16.8,75.2,18.7,30.67,600.0,2.86,00:08:58
79.8,18.0,63.0,16.8,75.2,18.7,30.67,600.0,2.86,00:09:07
79.8,18.0,63.3,16.8,75.2,18.7,30.67,600.0,2.86,00:09:14
79.8,18.0,63.3,16.8,75.2,18.7,31.15,600.0,2.86,00:09:20
79.8,18.0,63.3,16.8,75.2,18.7,29.69,600.0,2.86,00:09:27
79.8,18.0,63.7,16.8,75.2,18.7,30.67,600.0,2.86,00:09:33
79.8,18.0,63.6,16.8,75.2,18.7,30.18,600.0,2.86,00:09:40
79.8,18.0,63.4,16.8,75.2,18.7,30.18,600.0,2.86,00:09:47
79.8,18.0,63.5,16.8,75.2,18.7,31.15,600.0,2.86,00:09:53
79.8,18.0,63.4,16.8,75.2,18.7,29.21,600.0,2.86,00:10:00
79.8,18.0,63.4,16.8,75.2,18.7,29.21,600.0,2.86,00:10:06
79.8,18.0,63.1,16.8,75.2,18.7,31.15,600.0,2.86,00:10:15
79.7,18.0,62.9,16.8,75.2,18.7,30.67,600.0,2.86,00:10:22
79.7,18.0,62.9,16.8,75.3,18.7,30.18,600.0,2.86,00:10:29
79.7,18.0,63.0,16.8,75.2,18.7,31.15,600.0,2.86,00:10:35
79.7,18.0,62.6,16.8,75.2,18.7,31.64,600.0,2.86,00:10:42
79.7,18.0,62.3,16.8,75.2,18.7,29.69,600.0,2.86,00:10:48
79.7,18.0,62.2,16.8,75.2,18.7,31.15,600.0,2.86,00:10:57
79.7,18.0,62.2,16.8,75.2,18.7,30.18,600.0,2.86,00:11:04
79.7,18.0,62.2,16.8,75.2,18.7,30.67,600.0,2.86,00:11:11
79.7,18.0,62.2,16.8,75.2,18.7,30.18,600.0,2.86,00:11:17
79.8,18.0,62.3,16.8,75.2,18.7,29.69,600.0,2.86,00:11:24
79.7,18.0,62.3,16.8,75.2,18.7,30.18,600.0,2.86,00:11:30
79.7,18.0,62.6,16.8,75.2,18.7,30.67,600.0,2.86,00:11:37
79.7,18.0,62.4,16.8,75.2,18.7,30.18,600.0,2.86,00:11:44
79.8,18.0,62.2,16.8,75.2,18.7,30.67,600.0,2.86,00:11:50
79.7,18.0,62.3,16.8,75.2,18.7,30.67,600.0,2.86,00:11:57
79.7,18.0,62.3,16.8,75.2,18.7,29.69,600.0,2.86,00:12:03
79.7,18.0,62.3,16.8,75.2,18.7,29.69,600.0,2.86,00:12:10
79.7,18.0,62.3,16.8,75.2,18.7,30.18,600.0,2.86,00:12:16
79.7,18.0,62.8,16.8,75.2,18.7,30.67,600.0,2.86,00:12:23
79.7,18.0,63.1,16.8,75.2,18.7,30.67,600.0,2.86,00:12:30
79.7,18.0,62.9,16.8,75.2,18.7,30.67,600.0,2.86,00:12:36
79.7,18.0,62.9,16.9,75.3,18.7,30.18,600.0,2.86,00:12:45
79.7,18.0,62.8,16.9,75.2,18.7,30.67,600.0,2.86,00:12:52
79.7,18.0,62.6,16.8,75.3,18.7,30.18,600.0,2.86,00:12:59
79.7,18.0,62.9,16.8,75.2,18.7,30.18,600.0,2.86,00:13:08
79.7,18.0,62.9,16.8,75.3,18.7,29.21,600.0,2.86,00:13:14
79.7,18.0,63.1,16.8,75.2,18.7,30.67,600.0,2.86,00:13:21
79.7,18.0,63.4,16.8,75.3,18.7,30.18,600.0,2.86,00:13:27
79.7,18.0,63.3,16.8,75.3,18.7,30.18,600.0,2.86,00:13:34
79.6,18.0,62.4,16.8,75.2,18.7,29.21,600.0,2.86,00:13:41
79.6,18.0,62.2,16.9,75.3,18.7,30.18,600.0,2.86,00:13:47
79.6,18.0,62.4,16.9,75.3,18.7,30.67,600.0,2.86,00:13:56
79.6,18.0,62.3,16.9,75.3,18.7,30.18,600.0,2.86,00:14:03
79.6,18.0,62.3,16.9,75.3,18.7,30.67,600.0,2.86,00:14:09
79.6,18.0,62.7,16.9,75.3,18.7,31.15,600.0,2.86,00:14:16
79.6,18.0,62.8,16.9,75.3,18.7,30.18,600.0,2.86,00:14:23
79.6,18.0,62.5,16.9,75.3,18.7,30.67,600.0,2.86,00:14:29
79.6,18.0,62.5,16.9,75.3,18.7,30.18,600.0,2.86,00:14:36
79.5,18.0,62.6,16.9,75.3,18.7,30.18,600.0,2.86,00:14:42
79.6,18.0,62.5,16.9,75.3,18.7,30.18,600.0,2.86,00:14:49
79.5,18.0,62.4,16.9,75.3,18.7,30.18,600.0,2.86,00:14:56
79.5,18.0,62.4,16.9,75.3,18.7,29.69,600.0,2.86,00:15:02
79.5,18.0,62.5,16.9,75.3,18.7,29.69,600.0,2.86,00:15:09
79.5,18.0,62.7,16.9,75.3,18.7,30.18,600.0,2.86,00:15:18
79.5,18.0,63.0,16.9,75.3,18.7,30.67,600.0,2.86,00:15:24
79.5,18.0,63.0,16.9,75.3,18.7,30.18,600.0,2.86,00:15:34
79.5,18.0,62.9,16.8,75.3,18.6,30.67,600.0,2.86,00:15:40
79.6,18.0,62.6,16.8,75.3,18.7,30.18,600.0,2.86,00:15:47
79.5,18.0,62.3,16.8,75.3,18.6,30.67,600.0,2.86,00:15:53
79.5,18.0,62.3,16.8,75.3,18.7,31.15,600.0,2.86,00:16:00
79.5,18.0,62.4,16.8,75.3,18.7,30.18,600.0,2.86,00:16:07
79.5,18.0,62.3,16.8,75.3,18.7,30.67,600.0,2.86,00:16:13
79.5,18.0,62.4,16.8,75.3,18.7,30.67,600.0,2.86,00:16:22
79.5,18.0,62.2,16.8,75.3,18.7,30.67,600.0,2.86,00:16:29
79.5,18.0,62.2,16.8,75.3,18.7,30.18,600.0,2.86,00:16:35
79.5,18.0,62.2,16.8,75.3,18.7,30.67,600.0,2.86,00:16:42
79.6,18.0,62.3,16.8,75.3,18.7,28.72,600.0,2.86,00:16:49
79.5,18.0,62.6,16.8,75.3,18.6,29.69,600.0,2.86,00:16:58
79.5,18.0,62.7,16.8,75.3,18.6,30.18,600.0,2.86,00:17:04
79.6,18.0,62.9,16.8,75.3,18.6,30.67,600.0,2.86,00:17:11
79.6,18.0,62.6,16.8,75.3,18.6,30.67,600.0,2.86,00:17:17
79.5,18.0,62.2,16.8,75.3,18.6,29.69,600.0,2.86,00:17:24
79.6,18.0,62.1,16.8,75.3,18.6,29.69,600.0,2.86,00:17:31
79.5,18.0,62.2,16.8,75.3,18.6,30.67,600.0,2.86,00:17:40
79.5,18.0,62.5,16.8,75.3,18.6,31.64,600.0,2.86,00:17:46
79.5,18.0,62.1,16.8,75.3,18.6,30.67,600.0,2.86,00:17:53
79.6,18.0,61.7,16.8,75.3,18.6,30.18,600.0,2.86,00:17:59
79.5,18.0,61.4,16.8,75.3,18.6,31.15,600.0,2.86,00:18:06
79.5,18.0,61.5,16.8,75.3,18.6,29.69,600.0,2.86,00:18:13
79.5,18.0,61.8,16.8,75.3,18.6,30.67,600.0,2.86,00:18:19
79.5,18.0,62.1,16.8,75.3,18.6,31.15,600.0,2.86,00:18:26
79.5,18.0,62.3,16.8,75.3,18.6,31.64,600.0,2.86,00:18:32
79.5,18.0,62.4,16.8,75.3,18.6,30.18,600.0,2.86,00:18:39
79.5,18.0,62.4,16.8,75.3,18.6,30.67,600.0,2.86,00:18:46
79.5,18.0,62.5,16.8,75.3,18.6,29.21,600.0,2.86,00:18:52
79.5,18.0,62.8,16.8,75.3,18.6,30.67,600.0,2.86,00:18:59
79.5,18.0,62.5,16.8,75.3,18.6,30.18,600.0,2.86,00:19:05
79.5,18.0,62.2,16.8,75.3,18.6,30.67,600.0,2.86,00:19:12
79.5,18.0,61.8,16.8,75.4,18.6,31.15,600.0,2.86,00:19:19
79.5,17.9,61.8,16.7,75.3,18.6,30.18,600.0,2.86,00:19:25
79.4,18.0,62.0,16.8,75.3,18.6,30.67,600.0,2.86,00:19:32
79.4,17.9,62.2,16.8,75.3,18.6,29.69,600.0,2.86,00:19:38
79.5,17.9,62.2,16.7,75.3,18.6,30.18,600.0,2.86,00:19:45
79.4,18.0,62.5,16.8,75.3,18.6,29.21,600.0,2.86,00:19:51
79.5,18.0,62.7,16.7,75.3,18.6,29.69,600.0,2.86,00:19:58
79.4,18.0,62.7,16.7,75.3,18.6,30.67,600.0,2.86,00:20:07
79.4,17.9,62.5,16.7,75.3,18.6,30.18,600.0,2.86,00:20:14
79.4,18.0,62.5,16.8,75.3,18.6,30.18,600.0,2.86,00:20:20
79.5,17.9,62.7,16.7,75.4,18.6,30.67,600.0,2.86,00:20:27
79.4,17.9,62.8,16.8,75.3,18.6,29.69,600.0,2.86,00:20:34
79.4,17.9,62.6,16.8,75.3,18.6,30.67,600.0,2.86,00:20:43
79.4,18.0,62.3,16.8,75.3,18.6,30.18,600.0,2.86,00:20:49
79.4,17.9,62.8,16.8,75.3,18.6,32.13,600.0,2.86,00:20:56
79.4,17.9,62.7,16.8,75.4,18.6,30.18,600.0,2.86,00:21:02
79.4,17.9,62.4,16.8,75.4,18.6,30.18,600.0,2.86,00:21:09
79.4,17.9,62.3,16.7,75.4,18.6,30.18,600.0,2.86,00:21:16
79.4,17.9,62.5,16.8,75.3,18.6,30.67,600.0,2.86,00:21:22
79.4,17.9,62.7,16.7,75.3,18.6,31.64,600.0,2.86,00:21:31
79.4,17.9,62.9,16.7,75.4,18.6,30.67,600.0,2.86,00:21:38
79.4,17.9,63.4,16.8,75.4,18.6,30.18,600.0,2.86,00:21:44
79.4,18.0,63.4,16.8,75.4,18.6,29.69,600.0,2.86,00:21:51
79.4,17.9,63.2,16.8,75.4,18.6,30.67,600.0,2.86,00:21:58
79.4,17.9,62.9,16.7,75.4,18.6,30.67,600.0,2.86,00:22:07
79.4,17.9,63.2,16.8,75.4,18.6,30.67,600.0,2.86,00:22:13
79.4,17.9,63.3,16.7,75.4,18.6,29.21,600.0,2.86,00:22:22
79.4,17.9,63.4,16.7,75.4,18.6,30.18,600.0,2.86,00:22:32
79.4,17.9,63.0,16.7,75.4,18.6,28.72,600.0,2.86,00:22:38
79.4,18.0,62.5,16.7,75.4,18.6,32.13,600.0,2.86,00:22:45
79.4,17.9,62.1,16.7,75.4,18.6,30.18,600.0,2.86,00:22:51
79.4,17.9,62.1,16.7,75.4,18.6,30.67,600.0,2.86,00:22:58
79.4,17.9,62.3,16.7,75.4,18.6,29.69,600.0,2.86,00:23:07
79.4,17.9,62.5,16.7,75.4,18.6,30.67,600.0,2.86,00:23:14
79.4,17.9,62.3,16.7,75.4,18.6,30.67,600.0,2.86,00:23:20
79.4,17.9,62.4,16.7,75.4,18.6,30.67,600.0,2.86,00:23:27
79.4,17.9,62.4,16.7,75.4,18.6,30.18,600.0,2.86,00:23:33
79.4,17.9,62.5,16.7,75.4,18.6,30.67,600.0,2.86,00:23:40
79.4,17.9,62.3,16.7,75.4,18.6,30.67,600.0,2.86,00:23:47
79.4,17.9,61.9,16.7,75.4,18.6,29.69,600.0,2.86,00:23:53
79.4,17.9,61.9,16.7,75.4,18.6,30.67,600.0,2.86,00:24:00
79.3,18.0,61.9,16.7,75.4,18.6,30.18,600.0,2.86,00:24:06
79.4,17.9,62.0,16.7,75.4,18.6,30.18,600.0,2.86,00:24:13
79.3,17.9,62.0,16.7,75.4,18.6,29.69,600.0,2.86,00:24:19
79.3,17.9,62.0,16.7,75.5,18.6,30.67,600.0,2.86,00:24:26
79.3,18.0,62.0,16.7,75.4,18.6,31.15,600.0,2.86,00:24:33
79.3,17.9,62.2,16.7,75.4,18.5,30.67,600.0,2.86,00:24:39
79.3,17.9,62.6,16.7,75.5,18.5,30.67,600.0,2.86,00:24:46
79.3,17.9,63.0,16.7,75.5,18.5,29.69,600.0,2.86,00:24:52
79.3,17.9,63.0,16.8,75.5,18.5,30.18,600.0,2.86,00:24:59
79.3,17.9,62.9,16.8,75.4,18.6,30.67,600.0,2.86,00:25:06
79.2,17.9,63.0,16.7,75.4,18.5,29.69,600.0,2.86,00:25:12
79.3,17.9,63.1,16.7,75.5,18.6,29.21,600.0,2.86,00:25:19
79.3,17.9,63.0,16.7,75.5,18.6,30.18,600.0,2.86,00:25:25
79.2,17.9,62.7,16.7,75.4,18.6,29.69,600.0,2.86,00:25:32
79.2,17.9,62.6,16.7,75.5,18.6,29.69,600.0,2.86,00:25:38
79.2,17.9,62.1,16.7,75.5,18.6,30.18,600.0,2.86,00:25:45
79.2,17.9,62.0,16.7,75.4,18.5,30.67,600.0,2.86,00:25:54
79.2,17.9,62.0,16.7,75.4,18.6,30.18,600.0,2.86,00:26:03
79.2,17.9,61.9,16.7,75.4,18.6,30.67,600.0,2.86,00:26:10
79.2,17.9,62.0,16.7,75.4,18.6,29.21,600.0,2.86,00:26:16
79.2,17.9,61.9,16.7,75.5,18.6,30.67,600.0,2.86,00:26:23
79.2,17.9,61.7,16.7,75.5,18.6,31.64,600.0,2.86,00:26:30
79.2,17.9,61.4,16.7,75.4,18.5,30.67,600.0,2.86,00:26:36
79.2,17.9,61.6,16.7,75.5,18.5,30.67,600.0,2.86,00:26:43
79.2,17.9,61.6,16.7,75.4,18.5,30.18,600.0,2.86,00:26:49
79.1,17.9,61.5,16.7,75.5,18.5,30.67,600.0,2.86,00:26:56
79.1,17.9,61.6,16.7,75.5,18.5,30.67,600.0,2.86,00:27:05
79.1,17.9,61.9,16.7,75.5,18.5,28.72,600.0,2.86,00:27:12
79.1,17.9,62.2,16.7,75.5,18.5,29.69,600.0,2.86,00:27:23
79.1,17.9,62.5,16.7,75.5,18.5,30.67,600.0,2.86,00:27:32
79.1,17.9,62.5,16.7,75.5,18.5,30.67,600.0,2.86,00:27:39
79.1,17.8,62.5,16.7,75.5,18.5,31.64,600.0,2.86,00:27:46
79.1,17.9,62.6,16.7,75.5,18.5,31.15,600.0,2.86,00:27:52
79.1,17.9,62.3,16.7,75.5,18.5,31.15,600.0,2.86,00:27:59
79.0,17.9,62.0,16.7,75.5,18.5,31.15,600.0,2.86,00:28:05
79.1,17.8,62.1,16.7,75.5,18.5,30.18,600.0,2.86,00:28:12
79.1,17.9,62.0,16.7,75.5,18.5,30.67,600.0,2.86,00:28:19
79.0,17.9,62.0,16.7,75.5,18.5,29.69,600.0,2.86,00:28:25
79.1,17.9,62.2,16.7,75.5,18.5,29.21,600.0,2.86,00:28:32
79.1,17.8,62.2,16.7,75.5,18.5,30.67,600.0,2.86,00:28:38
79.0,17.9,62.2,16.7,75.5,18.5,30.67,600.0,2.86,00:28:45
79.0,17.8,62.1,16.7,75.5,18.5,31.64,600.0,2.86,00:28:51
79.0,17.9,61.9,16.7,75.5,18.5,29.69,600.0,2.86,00:28:58
79.0,17.8,61.8,16.7,75.5,18.5,30.67,600.0,2.86,00:29:05
79.0,17.8,61.2,16.7,75.5,18.5,30.18,600.0,2.86,00:29:14
79.1,17.8,60.8,16.7,75.5,18.5,30.67,600.0,2.86,00:29:23
79.0,17.8,60.8,16.7,75.5,18.5,30.67,600.0,2.86,00:29:29
79.0,17.8,60.8,16.7,75.5,18.5,29.69,600.0,2.86,00:29:36
79.0,17.9,60.7,16.7,75.6,18.5,30.18,600.0,2.86,00:29:43
79.0,17.8,61.0,16.7,75.5,18.5,30.67,600.0,2.86,00:29:49
79.0,17.8,61.3,16.7,75.5,18.5,30.18,600.0,2.86,00:29:56
79.0,17.8,61.1,16.7,75.5,18.5,29.69,600.0,2.86,00:30:02
79.0,17.8,61.1,16.7,75.5,18.5,30.18,600.0,2.86,00:30:09
79.0,17.8,61.2,16.7,75.5,18.5,31.15,600.0,2.86,00:30:16
79.0,17.8,61.0,16.7,75.5,18.5,31.15,600.0,2.86,00:30:22
79.0,17.8,60.9,16.7,75.5,18.5,29.21,600.0,2.86,00:30:29
