indoorHumid,indoorTemp,outsideHumid,outsideTemp,boxHumid,boxTemp,cpuTemp,cpuFreq,storageUsed,time
73.0,7.2,87.3,4.9,60.2,8.3,28.72,600.0,2.83,00:00:00
73.0,7.2,87.3,4.9,60.2,8.3,29.69,600.0,2.83,00:00:06
73.0,7.2,87.3,4.9,60.2,8.3,28.23,600.0,2.83,00:00:13
73.0,7.2,87.3,4.9,60.2,8.3,28.23,600.0,2.83,00:00:19
73.0,7.2,87.3,4.9,60.2,8.3,30.18,600.0,2.83,00:00:26
73.0,7.2,87.3,4.9,60.2,8.3,27.75,600.0,2.83,00:00:33
73.1,7.2,87.3,4.9,60.2,8.3,28.72,600.0,2.83,00:00:39
73.1,7.2,87.3,4.9,60.2,8.3,28.23,600.0,2.83,00:00:46
73.0,7.2,87.3,4.9,60.2,8.3,29.69,1800.0,2.83,00:01:05
73.1,7.1,87.3,4.9,60.2,8.3,28.72,600.0,2.83,00:01:14
73.0,7.2,87.3,4.9,60.2,8.3,28.72,600.0,2.83,00:01:28
73.1,7.1,87.3,4.9,60.2,8.3,28.23,600.0,2.83,00:01:35
73.1,7.2,87.2,4.9,60.2,8.3,28.23,600.0,2.83,00:01:41
73.1,7.2,87.3,4.9,60.2,8.3,28.72,600.0,2.83,00:01:48
73.1,7.1,87.3,4.9,60.2,8.3,28.23,600.0,2.83,00:01:55
73.1,7.2,87.3,4.9,60.2,8.3,27.75,600.0,2.83,00:02:01
73.1,7.2,87.3,4.9,60.2,8.3,28.23,600.0,2.83,00:02:10
73.1,7.2,87.3,4.9,60.2,8.3,27.75,600.0,2.83,00:02:17
73.1,7.2,87.3,4.9,60.2,8.3,28.72,600.0,2.83,00:02:24
73.1,7.2,0,0,60.2,8.3,29.69,600.0,2.83,00:02:30
73.1,7.2,87.3,5.0,60.2,8.2,29.21,600.0,2.83,00:03:14
73.1,7.2,87.3,4.9,60.3,8.3,28.72,600.0,2.83,00:03:21
73.2,7.2,87.3,4.9,60.3,8.2,27.75,600.0,2.83,00:03:30
73.2,7.2,87.3,5.0,60.2,8.3,28.23,600.0,2.83,00:03:36
73.2,7.2,87.3,5.0,60.3,8.3,28.72,600.0,2.83,00:03:45
73.2,7.2,87.3,5.0,60.3,8.2,28.23,600.0,2.83,00:03:57
73.2,7.2,87.3,5.0,60.2,8.3,28.72,600.0,2.83,00:04:04
73.2,7.2,87.3,5.0,60.3,8.3,27.75,600.0,2.83,00:04:41
73.2,7.1,87.3,5.0,60.3,8.3,28.23,600.0,2.83,00:04:55
73.2,7.1,87.3,5.0,60.3,8.2,28.72,600.0,2.83,00:05:01
73.2,7.1,87.3,5.0,60.3,8.2,27.75,600.0,2.83,00:05:10
73.2,7.2,87.3,5.0,60.3,8.2,28.23,600.0,2.83,00:05:30
73.2,7.1,87.3,5.0,60.3,8.3,28.72,600.0,2.83,00:05:36
73.2,7.1,87.3,5.0,60.3,8.2,28.72,600.0,2.83,00:05:43
73.2,7.1,87.3,5.0,60.3,8.3,29.21,600.0,2.83,00:05:52
73.2,7.2,87.3,5.0,60.3,8.2,28.72,600.0,2.83,00:06:01
73.2,7.2,87.3,5.0,60.3,8.2,28.72,600.0,2.83,00:06:10
73.2,7.2,87.3,5.0,60.3,8.2,27.75,600.0,2.83,00:06:17
73.2,7.2,87.3,5.0,60.3,8.2,27.26,600.0,2.83,00:06:23
