indoorHumid,indoorTemp,outsideHumid,outsideTemp,boxHumid,boxTemp,cpuTemp,cpuFreq,storageUsed,time
65.9,17.3,67.1,14.1,56.7,18.0,30.18,600.0,2.84,00:00:04
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:00:10
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:00:17
65.9,17.3,67.1,14.1,56.7,18.0,30.18,1800.0,2.84,00:00:26
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:00:38
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:00:44
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:00:51
65.9,17.3,67.1,14.1,56.7,18.0,29.21,600.0,2.84,00:00:57
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:01:04
65.9,17.3,67.1,14.1,56.7,18.0,29.21,600.0,2.84,00:01:11
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:01:17
65.9,17.3,67.1,14.1,56.7,18.0,29.21,600.0,2.84,00:01:26
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:01:33
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:01:39
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:01:46
65.9,17.3,67.1,14.1,56.7,18.0,30.18,600.0,2.84,00:01:53
65.9,17.3,67.1,14.1,56.7,18.0,28.72,600.0,2.84,00:01:59
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:02:06
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:02:12
65.9,17.3,67.1,14.1,56.7,18.0,29.21,600.0,2.84,00:02:19
65.9,17.3,67.1,14.1,56.7,18.0,30.67,600.0,2.84,00:02:26
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:02:32
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:02:39
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:02:45
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:02:52
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:02:59
65.9,17.3,67.1,14.1,56.7,18.0,29.21,600.0,2.84,00:03:05
65.9,17.3,67.1,14.1,56.7,18.0,30.67,600.0,2.84,00:03:12
65.9,17.3,67.1,14.1,56.7,18.0,29.21,600.0,2.84,00:03:18
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:03:25
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:03:32
65.9,17.3,67.1,14.1,56.7,18.0,30.18,600.0,2.84,00:03:38
65.9,17.3,67.1,14.1,56.7,18.0,30.18,600.0,2.84,00:03:45
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:03:51
65.9,17.3,67.1,14.1,56.7,18.0,29.21,600.0,2.84,00:03:58
65.9,17.3,67.1,14.1,56.7,18.0,29.21,600.0,2.84,00:04:05
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:04:14
65.9,17.3,67.1,14.1,56.7,18.0,29.21,600.0,2.84,00:04:20
65.9,17.3,67.1,14.1,56.7,18.0,29.21,600.0,2.84,00:04:27
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:04:33
65.9,17.3,67.1,14.1,56.7,18.0,29.21,600.0,2.84,00:04:40
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:04:47
65.9,17.3,67.1,14.1,56.7,18.0,30.67,600.0,2.84,00:04:56
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:05:02
65.9,17.3,67.1,14.1,56.7,18.0,30.18,600.0,2.84,00:05:09
65.9,17.3,67.1,14.1,56.7,18.0,30.18,600.0,2.84,00:05:16
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:05:22
65.9,17.3,67.1,14.1,56.7,18.0,30.18,600.0,2.84,00:05:29
65.9,17.3,67.1,14.1,56.7,18.0,30.18,600.0,2.84,00:05:35
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:05:42
65.9,17.3,67.1,14.1,56.7,18.0,28.72,600.0,2.84,00:05:49
65.9,17.3,67.1,14.1,56.7,18.0,28.23,600.0,2.84,00:05:55
65.9,17.3,67.1,14.1,56.7,18.0,30.67,600.0,2.84,00:06:02
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:06:08
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:06:15
65.9,17.3,67.1,14.1,56.7,18.0,30.67,600.0,2.84,00:06:21
65.9,17.3,67.1,14.1,56.7,18.0,29.21,600.0,2.84,00:06:28
65.9,17.3,67.1,14.1,56.7,18.0,28.72,600.0,2.84,00:06:35
65.9,17.3,67.1,14.1,56.7,18.0,28.72,600.0,2.84,00:06:41
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:06:48
65.9,17.3,67.1,14.1,56.7,18.0,29.69,600.0,2.84,00:06:54
65.9,17.3,67.1,14.1,56.7,18.0,28.72,600.0,2.84,00:07:01
65.9,17.3,67.1,14.1,56.7,18.0,29.21,600.0,2.84,00:07:08
