indoorHumid,indoorTemp,outsideHumid,outsideTemp,boxHumid,boxTemp,cpuTemp,cpuFreq,storageUsed,time
75.4,11.1,84.3,8.0,69.4,11.7,28.72,600.0,2.84,00:00:00
75.4,11.1,84.2,8.0,69.4,11.7,29.21,600.0,2.84,00:00:06
75.4,11.1,84.3,8.0,69.4,11.7,28.72,600.0,2.84,00:00:13
75.5,11.1,84.3,8.0,69.4,11.7,29.21,600.0,2.84,00:00:19
75.4,11.1,84.3,8.0,69.4,11.7,29.69,600.0,2.84,00:00:31
75.4,11.1,84.4,8.0,69.4,11.7,30.18,600.0,2.84,00:00:43
75.5,11.1,84.4,8.0,69.4,11.7,29.69,600.0,2.84,00:00:52
75.4,11.1,84.3,8.0,69.4,11.7,29.21,600.0,2.84,00:01:03
75.4,11.1,84.4,8.0,69.4,11.7,28.72,600.0,2.84,00:01:10
75.5,11.1,84.4,8.0,69.5,11.7,30.18,600.0,2.84,00:01:17
75.4,11.1,84.4,8.0,69.4,11.7,29.69,600.0,2.84,00:01:23
75.4,11.1,84.4,8.0,69.4,11.7,29.21,600.0,2.84,00:01:30
75.5,11.1,84.4,8.0,69.5,11.7,29.21,600.0,2.84,00:01:36
75.4,11.1,84.4,8.0,69.5,11.7,29.69,600.0,2.84,00:01:43
75.4,11.1,84.4,8.0,69.5,11.7,29.21,600.0,2.84,00:01:49
75.4,11.1,84.5,8.0,69.5,11.7,28.72,600.0,2.84,00:01:56
75.4,11.1,84.5,8.0,69.5,11.7,28.72,600.0,2.84,00:02:03
75.5,11.1,84.5,8.0,69.4,11.7,28.72,600.0,2.84,00:02:09
75.4,11.1,84.6,8.0,69.5,11.7,30.18,600.0,2.84,00:02:16
75.5,11.1,84.6,8.0,69.5,11.7,29.69,600.0,2.84,00:02:22
75.4,11.1,84.6,8.0,69.4,11.7,30.18,600.0,2.84,00:02:29
75.5,11.1,84.6,8.0,69.5,11.7,28.72,600.0,2.84,00:02:36
75.5,11.1,84.7,8.0,69.4,11.7,28.23,600.0,2.84,00:02:42
75.5,11.1,84.6,8.0,69.5,11.7,29.21,600.0,2.84,00:02:49
