indoorHumid,indoorTemp,outsideHumid,outsideTemp,boxHumid,boxTemp,cpuTemp,cpuFreq,storageUsed,time
67.9,15.5,64.9,12.7,87.6,16.7,30.18,1800.0,2.86,09:17:38
67.9,15.5,66.0,12.7,87.6,16.7,29.21,600.0,2.86,09:17:44
67.9,15.5,66.1,12.7,87.5,16.7,28.72,600.0,2.86,09:17:51
67.9,15.5,65.8,12.7,87.6,16.7,28.72,600.0,2.86,09:17:57
67.9,15.5,65.3,12.8,87.6,16.7,29.21,600.0,2.86,09:18:04
67.9,15.5,64.8,12.8,87.5,16.7,29.21,600.0,2.86,09:18:11
68.0,15.5,64.5,12.8,87.6,16.7,30.18,600.0,2.86,09:18:17
67.9,15.5,64.5,12.8,87.5,16.7,29.21,600.0,2.86,09:18:24
68.0,15.5,64.6,12.8,87.6,16.7,30.67,600.0,2.86,09:18:30
68.0,15.5,65.2,12.8,87.6,16.7,30.18,600.0,2.86,09:18:37
68.0,15.5,65.9,12.8,87.6,16.7,29.21,600.0,2.86,09:18:44
68.0,15.6,65.6,12.9,87.6,16.7,29.69,600.0,2.86,09:18:50
68.0,15.6,64.7,12.9,87.7,16.7,30.18,600.0,2.86,09:18:57
68.0,15.6,63.9,12.9,87.7,16.7,30.18,600.0,2.86,09:19:03
68.0,15.6,63.9,12.9,87.7,16.7,29.69,600.0,2.86,09:19:10
68.0,15.6,64.2,12.9,87.8,16.7,29.69,600.0,2.86,09:19:16
68.0,15.6,64.5,12.9,87.8,16.7,30.67,600.0,2.86,09:19:23
68.0,15.6,64.6,13.0,87.8,16.7,29.21,600.0,2.86,09:19:30
68.0,15.6,64.7,13.0,87.8,16.7,29.69,600.0,2.86,09:19:36
68.0,15.6,64.3,13.0,87.9,16.7,30.67,600.0,2.86,09:19:43
68.0,15.6,64.3,13.0,87.9,16.6,30.18,600.0,2.86,09:19:49
68.0,15.6,64.0,13.0,87.9,16.6,29.69,600.0,2.86,09:19:56
68.0,15.6,63.6,13.0,88.0,16.6,31.15,600.0,2.86,09:20:03
68.0,15.6,63.2,13.0,88.0,16.6,30.67,600.0,2.86,09:20:09
68.0,15.6,63.2,13.0,88.0,16.6,29.69,600.0,2.86,09:20:16
68.0,15.6,63.4,13.0,88.0,16.6,30.67,600.0,2.86,09:20:22
68.0,15.6,63.2,13.0,88.1,16.6,30.67,600.0,2.86,09:20:29
68.0,15.6,63.4,13.0,88.1,16.6,30.18,600.0,2.86,09:20:35
68.0,15.6,63.2,13.0,88.1,16.6,30.18,600.0,2.86,09:20:42
68.0,15.6,63.2,13.0,88.2,16.6,30.18,600.0,2.86,09:20:49
68.0,15.6,63.5,13.0,88.2,16.6,30.18,600.0,2.86,09:20:55
68.0,15.6,63.0,13.0,88.2,16.6,30.67,600.0,2.86,09:21:02
68.0,15.6,63.2,13.0,88.3,16.6,29.69,600.0,2.86,09:21:08
68.0,15.6,63.0,13.0,88.3,16.6,29.69,600.0,2.86,09:21:15
68.0,15.6,63.1,13.0,88.3,16.6,30.67,600.0,2.86,09:21:22
68.0,15.6,63.2,13.0,88.4,16.6,30.67,600.0,2.86,09:21:28
68.0,15.6,63.6,13.0,88.4,16.6,30.18,600.0,2.86,09:21:35
68.0,15.6,63.9,13.0,88.4,16.6,29.69,600.0,2.86,09:21:41
68.0,15.6,64.2,13.0,88.4,16.6,30.18,600.0,2.86,09:21:48
68.0,15.6,64.5,13.0,88.4,16.6,30.18,600.0,2.86,09:21:55
67.9,15.6,64.1,13.1,88.5,16.6,30.18,600.0,2.86,09:22:04
68.0,15.6,64.0,13.1,88.5,16.6,31.15,600.0,2.86,09:22:13
68.0,15.7,64.4,13.1,88.6,16.6,30.67,600.0,2.86,09:22:19
68.0,15.7,65.1,13.1,88.6,16.6,29.69,600.0,2.86,09:22:28
68.0,15.7,65.5,13.1,88.6,16.6,30.18,600.0,2.86,09:22:35
68.0,15.7,66.0,13.1,88.6,16.6,30.18,600.0,2.86,09:22:42
68.0,15.7,65.2,13.1,88.6,16.6,30.67,600.0,2.86,09:22:48
68.0,15.7,64.0,13.1,88.7,16.6,30.18,600.0,2.86,09:22:55
68.0,15.7,63.3,13.1,88.7,16.6,29.69,600.0,2.86,09:23:01
68.0,15.7,63.6,13.1,88.7,16.6,30.18,600.0,2.86,09:23:08
68.0,15.7,63.2,13.1,88.7,16.6,30.67,600.0,2.86,09:23:15
68.0,15.7,63.9,13.1,88.6,16.6,30.18,600.0,2.86,09:23:24
68.0,15.7,64.0,13.1,88.6,16.6,29.21,600.0,2.86,09:23:30
68.0,15.8,63.7,13.1,88.7,16.6,29.21,600.0,2.86,09:23:37
68.0,15.8,63.3,13.1,88.7,16.6,30.67,600.0,2.86,09:23:43
67.9,15.8,63.2,13.1,88.7,16.6,29.21,600.0,2.86,09:23:50
68.0,15.8,63.1,13.1,88.6,16.6,29.69,600.0,2.86,09:23:57
67.9,15.8,62.9,13.1,88.6,16.7,31.15,600.0,2.86,09:24:03
67.9,15.8,63.1,13.1,88.6,16.7,30.18,600.0,2.86,09:24:10
67.8,15.8,63.0,13.1,88.6,16.6,30.67,600.0,2.86,09:24:19
67.9,15.8,63.2,13.1,88.6,16.7,29.69,600.0,2.86,09:24:28
67.9,15.8,62.8,13.1,88.6,16.6,29.69,600.0,2.86,09:24:35
67.8,15.8,62.9,13.1,88.6,16.6,30.18,600.0,2.86,09:24:41
67.8,15.8,63.0,13.1,88.6,16.7,30.67,600.0,2.86,09:24:53
67.8,15.8,62.9,13.1,88.6,16.7,31.15,600.0,2.86,09:25:02
67.8,15.8,63.1,13.1,88.6,16.7,29.69,600.0,2.86,09:25:11
67.8,15.8,63.2,13.1,88.6,16.7,30.18,600.0,2.86,09:25:20
67.8,15.8,63.2,13.1,88.6,16.7,29.69,600.0,2.86,09:25:27
67.8,15.8,63.6,13.1,88.6,16.7,29.69,600.0,2.86,09:25:36
67.8,15.8,63.7,13.1,88.6,16.7,30.67,600.0,2.86,09:25:42
67.8,15.8,63.6,13.1,88.6,16.7,30.67,600.0,2.86,09:25:49
67.8,15.8,63.0,13.1,88.6,16.7,30.18,600.0,2.86,09:25:56
67.7,15.8,62.9,13.1,88.5,16.7,30.18,600.0,2.86,09:26:02
67.7,15.8,62.9,13.0,88.6,16.7,30.67,600.0,2.86,09:26:09
67.6,15.8,63.3,13.0,88.6,16.7,30.67,600.0,2.86,09:26:15
67.6,15.8,64.2,13.0,88.6,16.7,30.67,600.0,2.86,09:26:25
67.6,15.8,63.7,13.0,88.6,16.7,29.69,600.0,2.86,09:26:31
67.6,15.8,63.9,13.0,88.6,16.7,29.69,600.0,2.86,09:26:38
67.6,15.8,63.7,13.0,88.6,16.7,29.69,600.0,2.86,09:26:44
67.5,15.8,63.4,13.0,88.6,16.7,30.67,600.0,2.86,09:26:51
67.5,15.8,63.5,13.0,88.6,16.7,31.15,600.0,2.86,09:26:57
